ID,COMPLAINDATE,COMPLETIONDATE,LASTNAME,FIRSTNAME,GENDER,BROKERFULLNAME,COMMISSIONSCHEME,DESCRIPTION_CATEGORIES,REGION,DESCRIPTION_STATUS,STATE,PRODUCT,DESCRIPTION_PRIORITIES,DESCRIPTION_SOURCE,DESCRIPTION_TYPE
5499,3/23/2016,3/23/2016,Rachel,Richards,FEMALE,Jeffrey Martinez,Bonus Based,DISCLAIMER / DETERMINATION OF COMPLETION OF ANOTHER COMPANY CONTENT,,CLOSED,,PNM-001,Non Urgent,CRO,Written
5500,3/23/2016,4/7/2016,Annie,Hughes,FEMALE,Jonathan Wagner,Bonus Based,POWER FOR PRESENTATION OR WRONG,,CLOSED,,HHC-078,Non Urgent,Company HQ,Written
5501,3/24/2016,5/17/2016,Antonio,King,MALE,Carlos Henry,Comm-9,LOW DISCOUNT,,CLOSED,,BNM-039,Non Urgent,CRO,Written
5502,3/24/2016,4/11/2016,John,Gonzalez,MALE,Juan Duncan,Comm-5,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,LBL-045,Non Urgent,Company HQ,Written
5503,3/28/2016,4/14/2016,Elizabeth,Henry,FEMALE,Roy Mills,Comm-2,INSURANCE USE IN ORGANIZATION OF COMPETITIVE LOAN,,CLOSED,,HOC-052,Non Urgent,Bank Branch,Written
5504,3/28/2016,4/18/2016,Jeremy,Adams,MALE,Jack Price,Comm-6,LOW DISCOUNT,,CLOSED,,OOT-061,Non Urgent,CRO,Written
5505,3/17/2016,3/24/2016,Chris,Johnson,MALE,Benjamin Bryant,Comm-3,DISCLAIMER / DETERMINATION OF COMPLETION OF ANOTHER COMPANY CONTENT,,CLOSED,,PNM-003,Non Urgent,Bank Branch,In person
5506,3/28/2016,4/1/2016,Rachel,Garcia,FEMALE,Martin Greene,Comm-9,INSURANCE USE IN ORGANIZATION OF COMPETITIVE LOAN,,CLOSED,,BNM-036,Non Urgent,Bank HQ,Phone
5507,3/28/2016,5/12/2016,Michelle,Lynch,FEMALE,Jeffrey Morales,Comm-2,UPDATE REQUEST,,CLOSED,,OOT-061,Non Urgent,Company HQ,Fax
5508,3/28/2016,5/17/2016,Theresa,Jordan,FEMALE,David Barnes,Comm-8,LOW DISCOUNT,,CLOSED,,LBL-043,Non Urgent,Bank Branch,Written
5509,3/28/2016,5/11/2016,Chris,Gardner,MALE,Jason Palmer,Comm-2,UPDATE REQUEST,,CLOSED,,FPT-060,Non Urgent,Company HQ,Fax
5510,3/29/2016,4/7/2016,Burel Corp,,,Justin Bennett,Bonus Based,EMAK TRANSPORT,,CLOSED,,CAP-029,Non Urgent,Bank Branch,Written
5511,3/29/2016,5/17/2016,Debra,Duncan,FEMALE,Johnny Gonzalez,Bonus Based,LOW DISCOUNT,,CLOSED,,MMP-006,Non Urgent,Bank Branch,Written
5512,3/29/2016,4/8/2016,Beverly,Campbell,FEMALE,Juan Duncan,Comm-5,UPDATE REQUEST,,CLOSED,,CAS-065,Non Urgent,Bank Branch,Written
5513,3/29/2016,5/11/2016,Silarx Corp,,,Gerald Washington,Bonus Based,UPDATE REQUEST,,CLOSED,,HOC-056,Non Urgent,Company HQ,Fax
5514,3/29/2016,5/17/2016,Adam,Richards,MALE,Randy Morgan,Comm-8,UPDATE REQUEST,,CLOSED,,BNM-033,Non Urgent,Company HQ,Fax
5515,3/29/2016,5/11/2016,Frances,Lopez,FEMALE,Justin Ross,Comm-8,UPDATE REQUEST,,CLOSED,,CAP-023,Non Urgent,Company HQ,Fax
5516,3/24/2016,4/13/2016,Jacqueline,Alexander,FEMALE,Mark Fisher,Bonus Based,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,CAS-017,Non Urgent,Company HQ,Written
5517,3/30/2016,4/22/2016,Fred,Williamson,MALE,Christopher Harper,Comm-4,SELF-DETERMINED EXPRESSION OF INSURANCE,,CLOSED,,LOL-046,Non Urgent,Bank Branch,Written
5518,3/17/2016,3/29/2016,Covis Group,,,Patrick Turner,Bonus Based,UPDATE REQUEST,,CLOSED,,CAS-077,Non Urgent,Company HQ,Email
5519,3/30/2016,5/5/2016,Justin,Vasquez,MALE,Larry Ellis,Comm-8,UPDATE REQUEST,,CLOSED,,BNM-036,Non Urgent,Company HQ,Fax
5520,3/30/2016,4/6/2016,Walter,Allen,MALE,Raymond Gordon,Comm-6,DISCLAIMER / DETERMINATION OF COMPLETION OF ANOTHER COMPANY CONTENT,,CLOSED,,BNM-040,Non Urgent,CRO,Email
5521,3/30/2016,4/8/2016,Julie,Williams,FEMALE,Daniel Stone,Comm-3,LOW DISCOUNT,,CLOSED,,BMB-042,Non Urgent,CRO,Written
5522,3/31/2016,4/14/2016,Kenneth,Warren,MALE,Bobby Mitchell,Bonus Based,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,FPT-060,Non Urgent,CRO,Written
5523,3/30/2016,3/31/2016,Raymond,Wood,MALE,Gary Hill,Comm-9,DISCLAIMER / DETERMINATION OF COMPLETION OF ANOTHER COMPANY CONTENT,,CLOSED,,BNM-033,Non Urgent,CRO,Written
5524,3/31/2016,3/31/2016,George,Stephens,MALE,Todd Hughes,Bonus Based,DETERMINATION OF ANSWER TO BLOOD_ QUESTION_ SOLIDARITY,,CLOSED,,LBL-074,Non Urgent,Bank Branch,Written
5525,3/31/2016,3/31/2016,Maria,Sanchez,FEMALE,Martin Griffin,No Commission,SELF-DETERMINED EXPRESSION OF INSURANCE,,CLOSED,,BNM-041,Non Urgent,CRO,Written
5526,3/30/2016,4/15/2016,Cheryl,Ross,FEMALE,Louis Rivera,Comm-2,UPDATE REQUEST,,CLOSED,,CAS-021,Non Urgent,Company HQ,Written
5527,4/1/2016,5/12/2016,Albert,Collins,MALE,Timothy Baker,Comm-7,REVIVAL REQUEST,,CLOSED,,HHC-058,Non Urgent,Company HQ,Written
5528,4/1/2016,4/1/2016,Albert,Wheeler,MALE,Nicholas Clark,Comm-5,UPDATE REQUEST,,CLOSED,,HOC-049,Non Urgent,Company HQ,Email
5529,4/1/2016,4/4/2016,Christopher,Kelley,MALE,Earl Nichols,Comm-2,MODIFICATION REQUEST,,CLOSED,,HOC-053,Non Urgent,Company HQ,Written
5530,4/1/2016,4/6/2016,Randy,Castillo,MALE,Alan Porter,Comm-2,CONTRACT NOTICE (USE OR FAITH),,CLOSED,,BNM-033,Non Urgent,Bank HQ,Email
5531,3/31/2016,6/7/2016,Sarah,Welch,FEMALE,Arthur Torres,Bonus Based,MODIFICATION REQUEST,,CLOSED,,FPT-060,Non Urgent,Company HQ,Written
5532,3/28/2016,4/1/2016,Russell,Henry,MALE,Ralph Wells,Comm-7,DISCLAIMER / DETERMINATION OF COMPLETION OF ANOTHER COMPANY CONTENT,,CLOSED,,BNM-034,Non Urgent,Bank Branch,Written
5533,4/4/2016,5/16/2016,Eugene,Miller,MALE,Antonio Bell,Bonus Based,POWER FOR PRESENTATION OR WRONG,,CLOSED,,PNM-002,Non Urgent,Bank Branch,Phone
5535,4/1/2016,4/6/2016,Sharon,Bell,FEMALE,Howard Arnold,Comm-6,IGNORANCE OF EXISTENCE,,CLOSED,,BNM-034,Non Urgent,CRO,Written
5536,4/1/2016,4/27/2016,Christina,Woods,FEMALE,Stephen Howard,Bonus Based,LOW DISCOUNT,,CLOSED,,CAP-069,Non Urgent,Company HQ,Written
5537,4/1/2016,5/16/2016,Johnny,Romero,MALE,Bobby Andrews,Comm-4,INSURANCE USE IN ORGANIZATION OF COMPETITIVE LOAN,,CLOSED,,CAP-071,Non Urgent,Company HQ,Written
5538,4/5/2016,4/5/2016,Brenda,Garrett,FEMALE,Stephen Howard,Bonus Based,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,BNM-034,Non Urgent,Bank Branch,Written
5539,4/5/2016,5/17/2016,Theresa,Lawrence,FEMALE,Ernest Parker,Comm-7,EMAK TRANSPORT,,CLOSED,,CAS-075,Non Urgent,Bank Branch,In person
5540,4/1/2016,4/20/2016,Paula,Young,FEMALE,William Cook,Comm-3,POOR SERVICE,,CLOSED,,CAS-015,Non Urgent,Company HQ,Email
5541,4/5/2016,5/12/2016,Anthony,King,MALE,Charles Ortiz,Comm-5,UPDATE REQUEST,,CLOSED,,LBL-045,Non Urgent,Company HQ,Email
5542,4/5/2016,5/17/2016,Sarah,Russell,FEMALE,Frank Porter,Bonus Based,UPDATE REQUEST,,CLOSED,,CAP-069,Non Urgent,Company HQ,Email
5543,4/4/2016,5/19/2016,Raymond,Jackson,MALE,Shawn Reed,Comm-2,POOR SERVICE,,CLOSED,,BNM-038,Non Urgent,Company HQ,Written
5544,4/6/2016,4/6/2016,Phillip,Moreno,MALE,John Evans,Comm-5,INSURANCE USE IN ORGANIZATION OF COMPETITIVE LOAN,,CLOSED,,CAS-022,Non Urgent,Bank Branch,In person
5545,4/6/2016,5/17/2016,Ashley,Spencer,FEMALE,Steve Henry,Comm-9,LOW DISCOUNT,,CLOSED,,BNM-039,Non Urgent,Bank Branch,Written
5546,4/6/2016,4/13/2016,Randy,Stone,MALE,Daniel Stone,Comm-3,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,BNM-062,Non Urgent,Company HQ,Phone
5547,4/7/2016,4/12/2016,Douglas,Davis,MALE,Fred Smith,Comm-4,UPDATE REQUEST,,CLOSED,,HHC-078,Non Urgent,Company HQ,Email
5548,4/7/2016,4/26/2016,Jose,Spencer,MALE,Alan Alvarez,Comm-2,EMAK TRANSPORT,,CLOSED,,CAP-025,Non Urgent,CRO,Written
5549,4/7/2016,4/13/2016,Shirley,Ortiz,FEMALE,Scott Martin,Comm-2,POOR SERVICE,,CLOSED,,CAS-076,Non Urgent,CRO,In person
5550,4/8/2016,5/17/2016,Joseph,Bishop,MALE,Aaron Turner,Comm-4,EMAK TRANSPORT,,CLOSED,,CAS-066,Non Urgent,Bank Branch,Written
5551,4/7/2016,4/8/2016,Samuel,Burns,MALE,Kevin Johnson,Comm-2,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,BNM-062,Non Urgent,Bank Branch,Written
5552,4/11/2016,4/13/2016,Joseph,Ruiz,MALE,Henry Arnold,Comm-7,POOR SERVICE,,CLOSED,,BNM-031,Non Urgent,CRO,Email
5553,4/5/2016,4/12/2016,Brandon,Dixon,MALE,Scott Martin,Comm-2,POOR SERVICE,,CLOSED,,LBL-043,Non Urgent,Company HQ,In person
5554,4/7/2016,5/10/2016,Benjamin,Fields,MALE,Gary Wagner,Bonus Based,SELF-DETERMINED EXPRESSION OF INSURANCE,,CLOSED,,CAS-066,Non Urgent,Company HQ,Written
5555,4/11/2016,4/18/2016,Janet,Patterson,FEMALE,David Barnes,Comm-8,SECURITY PUBLISHING CONTRACT,,CLOSED,,HOC-056,Non Urgent,Company HQ,Email
5556,4/11/2016,4/19/2016,Albert,Howard,MALE,Larry Marshall,Comm-6,CERTIFICATE OF CONTENTS,,CLOSED,,MMP-006,Non Urgent,Company HQ,Email
5557,4/1/2016,4/4/2016,Jerry,Richards,MALE,George Davis,Bonus Based,POWER FOR PRESENTATION OR WRONG,,CLOSED,,BNM-031,Non Urgent,Bank Branch,Written
5558,4/6/2016,4/27/2016,Bobby,Johnson,MALE,Roger Robertson,No Commission,POWER FOR PRESENTATION OR WRONG,,CLOSED,,CAS-077,Non Urgent,Company HQ,Written
5559,4/12/2016,4/13/2016,Terry,Carr,MALE,Roger Richards,No Commission,USE OF OTHER / OTHER EXPENSES,,CLOSED,,BNM-040,Non Urgent,CRO,Written
5560,4/12/2016,5/17/2016,Adam,Hayes,MALE,Randy Alexander,No Commission,EMAK TRANSPORT,,CLOSED,,CAS-018,Non Urgent,Bank Branch,Written
5561,4/12/2016,5/17/2016,Denise,Garza,FEMALE,Antonio Sullivan,Bonus Based,LOW DISCOUNT,,CLOSED,,HOC-051,Non Urgent,CRO,Written
5562,4/12/2016,5/17/2016,Carl,Ellis,MALE,Ernest Parker,Comm-7,LOW DISCOUNT,,CLOSED,,CAP-024,Non Urgent,Company HQ,Written
5563,4/13/2016,4/21/2016,Julie,Martin,FEMALE,Richard Hart,Comm-7,LOW DISCOUNT,,CLOSED,,BNM-033,Non Urgent,Company HQ,Written
5564,4/13/2016,4/13/2016,Maria,Evans,FEMALE,Bobby Andrews,Comm-4,POWER FOR PRESENTATION OR WRONG,,CLOSED,,MOT-009,Non Urgent,Bank Branch,Written
5565,4/13/2016,4/19/2016,Joseph,Hunter,MALE,Clarence Davis,Comm-6,UPDATE REQUEST,,CLOSED,,CAP-029,Non Urgent,Company HQ,Written
5569,4/13/2016,4/14/2016,Peter,Dixon,MALE,Christopher Harper,Comm-4,DISCLAIMER / DETERMINATION OF COMPLETION OF ANOTHER COMPANY CONTENT,,CLOSED,,CAP-026,Non Urgent,Bank HQ,Email
5572,4/15/2016,7/8/2016,Louise,Johnson,FEMALE,Henry Knight,Comm-2,UPDATE REQUEST,,CLOSED,,CAS-012,Non Urgent,Company HQ,Written
5573,4/12/2016,5/10/2016,Matthew,Harper,MALE,Andrew Smith,Comm-2,UPDATE REQUEST,,CLOSED,,HOC-056,Non Urgent,Company HQ,Written
5574,4/15/2016,4/27/2016,Diane,Vasquez,FEMALE,Craig Elliott,No Commission,CONTRACT AUTHORITY CAUSE,,CLOSED,,CAP-028,Non Urgent,Company HQ,Email
5575,4/15/2016,4/28/2016,Eugene,Schmidt,MALE,Billy Howell,Comm-7,UPDATE REQUEST,,CLOSED,,MOT-007,Non Urgent,Company HQ,Fax
5576,4/15/2016,7/5/2016,Christine,Stone,FEMALE,Roger Rogers,No Commission,UPDATE REQUEST,,CLOSED,,CAS-075,Non Urgent,Company HQ,Fax
5577,4/15/2016,5/17/2016,Bonnie,Gonzalez,FEMALE,Billy Elliott,Comm-2,UPDATE REQUEST,,CLOSED,,CAP-028,Non Urgent,Bank Branch,Written
5578,4/6/2016,4/7/2016,Evelyn,Hernandez,FEMALE,Dennis Washington,No Commission,POWER FOR PRESENTATION OR WRONG,,CLOSED,,LOL-046,Non Urgent,Bank Branch,Written
5579,4/6/2016,4/7/2016,Rebecca,Diaz,FEMALE,Michael Meyer,Bonus Based,DISCLAIMER / DETERMINATION OF COMPLETION OF ANOTHER COMPANY CONTENT,,CLOSED,,CAS-021,Non Urgent,Bank HQ,Phone
5580,4/15/2016,4/21/2016,Jane,Howell,FEMALE,Justin Lawson,Comm-2,CONCLUSION HELLIPIS SERVICE FROM EXECUTIVE / EXTERNAL COOPERATIVE,,CLOSED,,MMP-004,Non Urgent,Company HQ,Email
5581,4/18/2016,6/9/2016,Patricia,Meyer,FEMALE,Steve Bryant,Bonus Based,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,BNM-033,Non Urgent,Company HQ,Written
5582,4/6/2016,5/13/2016,Virginia,Reynolds,FEMALE,Ronald Lane,Bonus Based,LOW DISCOUNT,,CLOSED,,HOC-049,Non Urgent,CRO,Written
5583,4/14/2016,4/28/2016,Jane,Jones,FEMALE,Thomas Johnson,Comm-6,DISCLAIMER OF DISMISSAL,,CLOSED,,HOC-055,Non Urgent,CRO,Phone
5584,4/11/2016,4/19/2016,Pamela,Jackson,FEMALE,Walter Lawrence,Comm-5,POWER FOR PRESENTATION OR WRONG,,CLOSED,,CAS-020,Non Urgent,CRO,Phone
5585,4/11/2016,5/31/2016,Sara,Spencer,FEMALE,Lawrence Stevens,Comm-2,EMAK TRANSPORT,,CLOSED,,BNM-040,Non Urgent,Bank Branch,Written
5586,4/12/2016,6/9/2016,Lillian,Black,FEMALE,Carlos Mills,Comm-4,LOW DISCOUNT,,CLOSED,,BNM-036,Non Urgent,CRO,Written
5587,4/14/2016,5/23/2016,Frank,Reynolds,MALE,Adam Harris,Bonus Based,LOW DISCOUNT,,CLOSED,,MMP-006,Non Urgent,CRO,Written
5588,4/12/2016,4/20/2016,Roger,Gonzales,MALE,Anthony Reynolds,Comm-5,Other,,CLOSED,,CAP-068,Non Urgent,Bank Branch,Written
5589,4/18/2016,5/30/2016,Jessica,Mills,FEMALE,Richard Hanson,Comm-8,LOW DISCOUNT,,CLOSED,,HOC-064,Non Urgent,CRO,Written
5590,4/20/2016,4/27/2016,Kevin,Jones,MALE,William Warren,Comm-2,MODIFICATION REQUEST,,CLOSED,,BNM-034,Non Urgent,Bank Branch,Written
5591,4/20/2016,5/20/2016,Katherine,Rose,FEMALE,Jerry Perry,Comm-5,INDEPENDENT DISMISSAL,,CLOSED,,CAS-065,Non Urgent,Company HQ,Written
5592,4/20/2016,4/21/2016,Clarence,Wallace,MALE,Robert Mason,Comm-8,REGISTRATION FORM OF REGISTRATION,,CLOSED,,CAS-065,Non Urgent,Company HQ,Fax
5593,4/20/2016,6/9/2016,Brenda,Collins,FEMALE,Gregory Cole,Comm-2,POOR SERVICE,,CLOSED,,LBL-043,Non Urgent,Company HQ,Written
5594,4/20/2016,5/9/2016,Brandon,Reid,MALE,Todd Hunter,Comm-2,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,HOC-047,Non Urgent,Company HQ,Email
5595,4/19/2016,5/19/2016,Andrew,Stephens,MALE,Larry Walker,Comm-2,DISCLAIMER OF DISMISSAL,,CLOSED,,BNM-032,Non Urgent,Bank Branch,Court Order
5596,4/20/2016,5/30/2016,Raymond,Wright,MALE,Raymond Wood,Comm-3,EMAK TRANSPORT,,CLOSED,,MOT-007,Non Urgent,Company HQ,Written
5597,4/20/2016,5/17/2016,Frank,Morris,MALE,Benjamin Kennedy,Comm-2,EMAK TRANSPORT,,CLOSED,,LBL-074,Non Urgent,Company HQ,Written
5598,4/20/2016,5/30/2016,Roger,Watkins,MALE,Eric Jordan,Comm-6,EMAK TRANSPORT,,CLOSED,,CAS-013,Non Urgent,Company HQ,Written
5599,4/20/2016,5/30/2016,Kathryn,Collins,FEMALE,Eric Nguyen,Comm-2,EMAK TRANSPORT,,CLOSED,,HHC-057,Non Urgent,Company HQ,Written
5600,4/21/2016,5/30/2016,Valesco Ltd,,,Earl King,Comm-7,LOW DISCOUNT,,CLOSED,,CAS-020,Non Urgent,Bank Branch,In person
5601,4/21/2016,5/26/2016,Andrew,Edwards,MALE,Eugene Griffin,Comm-7,LOW DISCOUNT,,CLOSED,,CAS-016,Non Urgent,Company HQ,Written
5602,4/21/2016,5/20/2016,Robert,Little,MALE,Peter Fowler,Bonus Based,SECURITY PUBLISHING CONTRACT,,CLOSED,,CAP-025,Non Urgent,Company HQ,Email
5603,4/22/2016,5/17/2016,Beverly,Cox,FEMALE,David Hunter,Comm-2,POOR SERVICE,,CLOSED,,CAS-067,Non Urgent,Company HQ,Written
5604,4/22/2016,5/25/2016,Louise,Henry,FEMALE,Matthew Shaw,No Commission,UPDATE REQUEST,,CLOSED,,BNM-041,Non Urgent,Company HQ,Fax
5605,4/22/2016,5/16/2016,Shirley,Griffin,FEMALE,Carlos Simpson,Comm-9,UPDATE REQUEST,,CLOSED,,CAP-068,Non Urgent,Company HQ,Email
5606,4/22/2016,4/22/2016,Jason,Lee,MALE,Walter Turner,Comm-2,DETERMINATION OR LOSS OF ABSOLUTE REGISTRATIONS,,CLOSED,,CAS-014,Non Urgent,Bank HQ,Phone
5607,4/22/2016,5/10/2016,Johnny,Medina,MALE,Justin Berry,No Commission,UPDATE REQUEST,,CLOSED,,CAP-070,Non Urgent,Company HQ,Email
5608,4/4/2016,4/25/2016,Barbara,Hudson,FEMALE,Stephen Duncan,No Commission,UPDATE REQUEST,,CLOSED,,HHC-057,Non Urgent,Bank Branch,Email
5609,4/25/2016,5/16/2016,Janice,Allen,FEMALE,Joseph Alexander,Comm-2,LOW DISCOUNT,,CLOSED,,BNM-034,Non Urgent,Company HQ,Email
5610,4/20/2016,6/9/2016,Bobby,Williams,MALE,Alan Alvarez,Comm-2,POOR SERVICE,,CLOSED,,MOT-010,Non Urgent,Company HQ,In person
5611,4/25/2016,5/13/2016,Victor,Perez,MALE,Andrew Rodriguez,Comm-2,REGISTRATION FORM OF REGISTRATION,,CLOSED,,CAP-026,Non Urgent,Company HQ,Written
5612,4/20/2016,4/28/2016,Scott,Sims,MALE,Timothy Sims,Comm-2,USE OF OTHER / OTHER EXPENSES,,CLOSED,,CAS-065,Non Urgent,CRO,Written
5613,4/26/2016,7/6/2016,Marie,Bailey,FEMALE,Frank Porter,Bonus Based,UPDATE REQUEST,,CLOSED,,MOT-011,Non Urgent,Company HQ,Fax
5614,4/26/2016,5/30/2016,Anna,Howell,FEMALE,Joshua Cooper,Comm-4,EMAK TRANSPORT,,CLOSED,,CAS-021,Non Urgent,Company HQ,Written
5615,4/26/2016,6/8/2016,William,Marshall,MALE,Clarence Davis,Comm-6,POOR SERVICE,,CLOSED,,BNM-030,Non Urgent,Company HQ,Written
5616,4/26/2016,5/31/2016,Louis,Rivera,MALE,Nicholas Hansen,Bonus Based,POWER FOR PRESENTATION OR WRONG,,CLOSED,,BNM-038,Non Urgent,Company HQ,Written
5617,4/27/2016,6/7/2016,Antonio,King,MALE,Stephen Carroll,Comm-2,UPDATE REQUEST,,CLOSED,,PNM-003,Non Urgent,Company HQ,Fax
5618,4/27/2016,6/7/2016,Patrick,Foster,MALE,Henry Oliver,Bonus Based,UPDATE REQUEST,,CLOSED,,CAS-019,Non Urgent,Company HQ,Fax
5619,4/27/2016,5/30/2016,Kevin,Lynch,MALE,John Martin,No Commission,UPDATE REQUEST,,CLOSED,,HOC-055,Non Urgent,Company HQ,Fax
5620,4/27/2016,6/7/2016,Matthew,Bradley,MALE,Jeffrey Gomez,Comm-5,UPDATE REQUEST,,CLOSED,,CAS-077,Non Urgent,Company HQ,Email
5621,4/13/2016,4/18/2016,Carlos,Murphy,MALE,Jonathan Adams,Comm-8,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,CAP-027,Non Urgent,Bank Branch,Written
5622,4/26/2016,5/30/2016,Douglas,Allen,MALE,George Olson,Comm-3,LOW DISCOUNT,,CLOSED,,CAS-016,Non Urgent,CRO,Email
5623,5/4/2016,5/17/2016,Rose,Duncan,FEMALE,David Rodriguez,Bonus Based,POOR SERVICE,,CLOSED,,BNM-033,Non Urgent,Company HQ,Email
5624,4/26/2016,5/11/2016,Richard,Owens,MALE,Joseph Brooks,Bonus Based,DISCLAIMER OF DISMISSAL,,CLOSED,,CAP-027,Non Urgent,Company HQ,Email
5625,5/6/2016,6/21/2016,Christopher,Allen,MALE,Russell Burke,No Commission,POWER FOR PRESENTATION OR WRONG,,CLOSED,,PNM-002,Non Urgent,Company HQ,Fax
5626,4/27/2016,6/10/2016,Richard,Lawson,MALE,Sean Anderson,No Commission,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,MOT-008,Non Urgent,CRO,Written
5627,4/28/2016,5/11/2016,Guerlain Corp,,,Raymond Collins,Comm-2,SECURITY PUBLISHING CONTRACT,,CLOSED,,CAS-017,Non Urgent,Company HQ,Court Order
5628,5/5/2016,6/2/2016,Jane,Mason,FEMALE,Jimmy Montgomery,Comm-2,POOR SERVICE,,CLOSED,,FPT-060,Non Urgent,Bank Branch,In person
5631,5/9/2016,6/7/2016,Martin,Dean,MALE,Carlos Wagner,Comm-9,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,LBL-045,Non Urgent,Bank Branch,Written
5632,5/9/2016,5/10/2016,Russell,Burns,MALE,Joseph Morrison,Bonus Based,DIFFERENCES IN PRICE POLITICS,,CLOSED,,CAS-015,Non Urgent,Company HQ,Written
5633,5/6/2016,5/9/2016,Jason,Ford,MALE,Martin Franklin,Comm-7,TELEPHONE SCHOOLS,,CLOSED,,CAP-069,Non Urgent,Bank HQ,Phone
5635,4/27/2016,5/16/2016,Adam,Thomas,MALE,Scott Martin,Comm-2,POOR SERVICE,,CLOSED,,CAS-017,Non Urgent,Company HQ,Written
5636,5/9/2016,6/7/2016,Mildred,Morgan,FEMALE,Billy Welch,Bonus Based,UPDATE REQUEST,,CLOSED,,CAS-015,Non Urgent,Company HQ,Fax
5637,5/9/2016,5/18/2016,Phyllis,Wilson,FEMALE,Richard Moreno,Comm-4,UPDATE REQUEST,,CLOSED,,HOC-064,Non Urgent,Company HQ,Email
5638,5/9/2016,6/6/2016,Joe,Fields,MALE,Brandon Hamilton,Comm-6,DISCLAIMER OF DISMISSAL,,CLOSED,,CAS-076,Non Urgent,Company HQ,Written
5639,5/4/2016,5/13/2016,A Ltd,,,Howard Sims,Comm-8,TERMS IN PRODUCT USE,,CLOSED,,CAP-025,Non Urgent,Company HQ,Email
5640,5/10/2016,8/5/2016,Steven,Evans,MALE,Kevin Wagner,Bonus Based,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,CAS-075,Non Urgent,Bank Branch,Written
5641,5/9/2016,5/11/2016,Russell,Bailey,MALE,Adam Stevens,Comm-2,SECURITY PUBLISHING CONTRACT,,CLOSED,,BNM-031,Non Urgent,CRO,Written
5642,5/9/2016,6/10/2016,Jack,Pierce,MALE,Carlos Simpson,Comm-9,EMAK TRANSPORT,,CLOSED,,FPT-060,Non Urgent,Company HQ,Written
5643,5/9/2016,6/17/2016,Scott,Wells,MALE,Todd Lane,No Commission,LOW DISCOUNT,,CLOSED,,LBL-044,Non Urgent,Company HQ,Written
5644,5/10/2016,6/8/2016,Margaret,Spencer,FEMALE,Gregory Mills,Comm-4,TERMS IN PRODUCT USE,,CLOSED,,LBL-045,Non Urgent,Company HQ,Written
5645,5/10/2016,5/20/2016,Clarence,Roberts,MALE,Terry Thomas,Bonus Based,UPDATE REQUEST,,CLOSED,,HOC-055,Non Urgent,Company HQ,Fax
5646,5/10/2016,5/30/2016,Randy,Jones,MALE,Lawrence Palmer,Comm-2,UPDATE REQUEST,,CLOSED,,BNM-038,Non Urgent,Company HQ,Fax
5648,5/11/2016,5/16/2016,Nancy,Thompson,FEMALE,Shawn George,Comm-9,UPDATE REQUEST,,CLOSED,,HOC-048,Non Urgent,Company HQ,Fax
5649,5/11/2016,6/6/2016,Nicholas,Hanson,MALE,Todd Brown,Bonus Based,UPDATE REQUEST,,CLOSED,,MOT-009,Non Urgent,Company HQ,Email
5651,5/11/2016,5/12/2016,Samuel,Rice,MALE,Raymond Collins,Comm-2,REGISTRATION FORM OF REGISTRATION,,CLOSED,,BNM-034,Non Urgent,Bank Branch,Written
5652,5/10/2016,5/27/2016,Philip,Little,MALE,Clarence Allen,Comm-9,POOR SERVICE,,CLOSED,,HOC-056,Non Urgent,Company HQ,Email
5653,5/13/2016,7/11/2016,Jessica,Watkins,FEMALE,Arthur Peters,Comm-8,LOW DISCOUNT,,CLOSED,,CAS-077,Non Urgent,CRO,Written
5654,5/13/2016,7/11/2016,Lillian,Banks,FEMALE,Paul Diaz,Comm-9,LOW DISCOUNT,,CLOSED,,PNM-003,Non Urgent,CRO,Written
5655,5/11/2016,6/17/2016,Ruby,Dean,FEMALE,Dennis Washington,No Commission,DETERMINATION OF ANSWER TO BLOOD_ QUESTION_ SOLIDARITY,,CLOSED,,CAS-066,Non Urgent,Company HQ,Phone
5656,5/11/2016,5/18/2016,Harry,Arnold,MALE,Frank Russell,Comm-8,ACCOMMODATION RECONSTRUCTION,,CLOSED,,CAS-013,Non Urgent,Company HQ,Phone
5657,4/26/2016,5/10/2016,Timothy,Nelson,MALE,Gary Webb,Bonus Based,CONTRACT AUTHORITY CAUSE,,CLOSED,,CAS-072,Non Urgent,Company HQ,Written
5658,5/10/2016,5/12/2016,Judy,Ray,FEMALE,Dennis Bishop,Comm-2,REVIVAL REQUEST,,CLOSED,,HOC-051,Non Urgent,Company HQ,Email
5660,5/12/2016,5/18/2016,Harold,Hughes,MALE,Nicholas Campbell,Comm-7,MODIFICATION REQUEST,,CLOSED,,CAP-069,Non Urgent,Company HQ,Email
